koi_period,koi_duration,koi_prad,koi_teq,koi_steff,koi_slogg,koi_srad,label
133.4605235,11.611,7.54,369,6063,4.476,1.012,0
268.9412889,5.4226,10.58,298,6201,4.472,0.989,0
162.0540766,9.8894,10.51,438,6628,4.235,1.389,0
50.28638192,6.3668,3.2,479,5642,4.429,0.945,0
117.9310878,5.8091,10.89,428,6387,4.374,1.111,0
92.749023,7.695,38.67,321,5189,4.604,0.72,0
52.5010768,14.9315,12.39,816,4995,3.331,4.16,0
55.63934,7.119,2.96,478,5949,4.493,0.962,0
83.5783259,7.255,3.78,520,6190,4.185,1.401,0
53.10094789,2.27432,15.99,407,5378,4.576,0.74,0
80.9669568,2.5476,5.39,364,5610,4.61,0.737,0
94.222959,27.54,2.77,285,4641,4.589,0.694,0
56.6388791,8.043,3.62,508,5918,4.349,1.068,0
188.456071,24.103,1.99,277,5421,4.564,0.852,0
127.8338098,10.8773,7.57,498,6205,4.017,1.689,0
125.8654339,9.0065,18.17,487,6279,4.095,1.598,0
51.92927591,5.3083,5.14,449,5735,4.559,0.833,0
104.8206039,4.4697,6.64,376,5986,4.527,0.85,0
59.877824,4.7539,2.17,272,4014,4.663,0.596,0
54.1561078,4.317,3.81,466,5798,4.507,0.941,0
251.0600596,5.0783,50.2,295,5713,4.364,1.019,0
321.2125073,3.961,5.06,268,5982,4.468,0.901,0
305.0763426,6.251,7.61,279,5721,4.377,1.12,0
63.3366606,3.37,1.23,199,3517,4.881,0.37,0
124.4198398,3.6612,4.67,304,5446,4.616,0.72,0
74.92771752,4.7917,7.54,466,6150,4.423,1.04,0
150.0190609,4.3712,13.54,369,6150,4.423,1.04,0
205.912082,10.373,4.83,297,5717,4.462,0.897,0
77.4740724,4.176,2.89,291,4549,4.634,0.652,0
345.1598738,7.5266,7.95,245,5628,4.503,0.953,0
394.6244904,23.9917,8.26,337,5858,3.953,1.886,0
121.5977085,14.9472,38.45,358,6036,4.551,0.847,0
281.5626054,8.8699,9.86,199,4769,4.635,0.674,0
85.35129427,6.7568,5.56,370,5635,4.569,0.804,0
69.7266406,5.4861,30.64,551,6287,4.241,1.423,0
56.3592236,6.857,5.26,419,5446,4.525,0.821,0
169.49954,8.674,9.89,267,5272,4.598,0.719,0
76.13602028,7.9602,5.41,425,5565,4.371,1.006,0
185.9526143,3.6474,36.26,300,5850,4.555,0.844,0
127.2824031,7.1515,9.32,352,5938,4.532,0.883,0
150.242127,10.979,3.79,291,5514,4.608,0.739,0
57.132667,5.356,1.67,387,5192,4.583,0.802,0
192.662987,4.607,2.83,295,5734,4.527,0.861,0
70.6979061,6.624,2.26,505,6174,4.316,1.147,0
77.63425713,4.1309,10.09,325,4812,4.548,0.755,0
52.75875577,6.6068,9.04,545,6244,4.402,1.154,0
53.44945593,5.3228,6.04,486,5919,4.485,1,0
114.7363519,11.878,9.51,444,5991,4.205,1.293,0
573.95023,16.614,4.96,259,5991,4.205,1.293,0
144.547396,14.962,2.6,304,5514,4.566,0.808,0
186.4359211,5.809,6.64,278,5570,4.581,0.766,0
52.9716597,3.5105,23.37,402,5204,4.55,0.789,0
105.3585964,3.827,2.09,203,3880,4.765,0.49,0
56.476167,6.08,3.33,448,5795,4.528,0.853,0
92.8750347,7.048,2.38,380,5795,4.528,0.853,0
62.9228557,11.298,2.23,424,5735,4.549,0.854,0
72.4915212,3.602,4.68,442,5751,4.371,0.943,0
232.058029,11.751,2.01,316,5897,4.357,1.081,0
94.093962,10.797,1.02,483,6044,4.192,1.327,0
69.8347011,8.269,3.47,765,7732,4.075,2.022,0
110.9216255,5.1045,2.08,354,5743,4.516,0.828,0
100.8274113,8.281,4.05,363,5638,4.529,0.903,0
51.300634,6.987,2.9,492,6032,4.508,0.929,0
51.3895448,5.45,2.68,522,6084,4.42,1.025,0
61.0370117,8.851,2.5,509,6372,4.453,1.015,0
52.0688601,3.0436,1.82,440,5693,4.574,0.802,0
62.81583395,2.6883,50.42,535,6428,4.377,1.156,0
70.4680266,6.618,3.57,514,6458,4.387,1.142,0
71.4517775,6.024,2.3,561,6148,4.132,1.488,0
96.105471,10.929,3.89,378,5724,4.483,0.862,0
265.467621,9.443,3.64,269,5724,4.483,0.862,0
55.6738309,3.805,2.53,420,5123,4.428,0.935,0
105.0141157,6.287,1.89,410,5855,4.343,1.069,0
67.668827,9.623,3.27,495,6126,4.356,1.079,0
153.343364,10.715,2.4,377,6126,4.356,1.079,0
59.65943,5.239,2.9,378,5349,4.626,0.695,0
52.6298417,5.964,2.08,436,5614,4.561,0.827,0
59.6225257,6.425,3.44,486,6108,4.471,0.997,0
55.25177425,6.0924,27.22,446,5800,4.553,0.841,0
91.0564061,6.7253,49.47,431,6140,4.455,1.048,0
120.0031767,3.4335,23.46,240,4317,4.625,0.669,0
83.09707658,9.1835,4901.82,329,5286,4.627,0.636,0
58.0192007,5.669,3.51,367,4987,4.586,0.768,0
134.4786723,5.8898,7.5,372,6215,4.488,0.957,0
284.060953,7.793,4.4,290,6215,4.488,0.957,0
98.7180406,6.4184,6.97,363,5838,4.579,0.793,0
71.52530845,5.9273,6.21,346,4850,4.511,0.815,0
369.064632,5.809,3.8,200,4850,4.511,0.815,0
130.3546919,6.382,7.91,369,5970,4.463,1.015,0
88.40655258,12.3073,4.27,397,5688,4.476,0.998,0
132.134216,25.2,64.99,809,5067,2.877,8.121,0
89.1934705,4.013,3.35,468,6277,4.349,1.13,0
150.8779906,8.6405,3.16,411,6192,4.23,1.23,0
134.2527298,9.105,2.42,340,5973,4.562,0.826,0
99.747622,6.744,3.93,391,5620,4.363,0.974,0
198.7112502,8.5374,2.86,236,5080,4.633,0.628,0
51.8096695,7.543,3.25,413,5355,4.581,0.803,0
61.4910471,9.508,4.41,323,4796,4.656,0.598,0
105.9564148,6.986,3.81,322,5308,4.583,0.796,0
60.0855082,6.929,2.19,492,6201,4.472,0.989,0
58.4301004,6.896,3.43,300,4338,4.643,0.609,0
88.6442364,7.968,2.5,389,5861,4.541,0.872,0
116.331901,6.865,3.53,371,5733,4.432,0.997,0
56.4349938,4.7029,2.09,444,5734,4.538,0.883,0
105.3033148,6.12,3.54,394,6032,4.485,0.973,0
92.7296775,6.348,2.15,267,4528,4.663,0.624,0
71.3116583,8.781,5.18,473,6167,4.444,1.064,0
82.5342519,4.8336,2.29,252,4237,4.696,0.558,0
120.0181272,11.604,4.67,501,6749,4.22,1.484,0
62.561528,5.857,3.53,419,5679,4.555,0.841,0
59.7711437,4.4935,2.88,522,6214,4.382,1.122,0
85.6535849,6.877,2.21,430,6092,4.471,0.998,0
137.8645383,1.966,30.13,176,3763,4.785,0.457,0
67.8450771,12.07,1.48,447,6003,4.507,0.932,0
105.6551369,9.243,3.5,392,6060,4.495,0.953,0
68.958608,3.0854,0.98,402,5460,4.498,0.893,0
63.0381121,7.3269,2.73,493,6085,4.418,1.09,0
96.9151496,5.9964,2.01,313,5229,4.636,0.701,0
62.1387714,4.1578,2.78,426,5576,4.515,0.929,0
66.4162133,6.965,3.77,376,5387,4.603,0.755,0
125.602302,7.449,3.19,360,5774,4.447,0.958,0
109.4449666,4.1532,3.21,328,5508,4.589,0.771,0
122.8808058,8.281,2.91,336,5650,4.546,0.87,0
148.4603382,5.402,3.27,293,5463,4.594,0.759,0
201.1214,10.575,1.84,297,5804,4.498,0.845,0
85.520888,8.295,1.72,430,6092,4.471,0.998,0
56.1886887,6.089,1.79,468,5798,4.467,0.958,0
86.7489289,9.152,2.11,406,5830,4.447,0.887,0
110.96546,12.841,2.12,239,4441,4.695,0.546,0
57.2486691,6.092,3.26,430,5646,4.549,0.841,0
142.544247,8.949,2.95,317,5646,4.549,0.841,0
73.7579317,2.7539,4.23,375,5029,4.429,0.93,0
63.0736043,5.254,6.67,766,6628,3.835,2.403,0
78.5461638,8.684,2.63,434,6032,4.485,0.973,0
99.673478,0.968,576.14,262,4932,4.777,0.492,0
75.3789791,6.632,2.12,359,5164,4.544,0.835,0
80.2317349,4.578,3.44,397,5685,4.508,0.893,0
147.973027,7.011,3.43,337,6008,4.537,0.875,0
77.2548396,10.294,4.02,562,6549,4.21,1.438,0
56.777229,6.538,3.12,491,6063,4.476,1.012,0
219.3217528,12.358,6.43,313,6063,4.476,1.012,0
161.5163345,6.456,2.74,203,4137,4.66,0.612,0
83.4886218,6.485,3.39,411,5910,4.505,0.94,0
57.6899118,5.005,5.15,507,6210,4.45,1.033,0
77.085964,4.557,30.34,460,6210,4.45,1.033,0
198.680179,8.287,2.51,288,5403,4.427,0.906,0
58.6017925,5.543,2.15,508,6250,4.44,1.019,0
89.722292,10.678,2.08,508,6429,4.241,1.262,0
78.1000231,8.322,2.65,447,6153,4.471,0.993,0
187.747029,5.408,3.12,267,5303,4.55,0.753,0
81.3151059,5.762,2.22,370,5565,4.574,0.802,0
51.3285623,9.439,3.13,546,6119,4.353,1.119,0
69.8957158,4.901,1.84,387,5509,4.538,0.759,0
55.1866695,9.022,2.24,561,6327,4.327,1.175,0
59.9810586,7.026,1.99,549,6484,4.377,1.173,0
108.593329,7.988,1.58,375,6106,4.556,0.844,0
199.664537,8.583,1.54,306,6106,4.556,0.844,0
61.6178167,3.752,3.59,423,5609,4.539,0.898,0
76.5369586,5.693,2.75,471,6240,4.406,1.025,0
116.582614,6.05,3.43,371,5738,4.426,0.981,0
53.5778376,5.447,1.36,350,4722,4.607,0.718,0
72.381301,7.892,1.42,376,5501,4.577,0.747,0
62.8916228,6.867,2.06,371,5314,4.624,0.719,0
95.906617,3.905,1.89,288,4893,4.659,0.653,0
76.957857,9.384,1.99,451,5878,4.363,1.041,0
67.9687026,7.899,1.54,448,6038,4.508,0.922,0
116.5209565,5.744,86.38,421,6063,4.302,1.14,0
67.232049,25.322,2.8,482,6157,4.418,1.016,0
210.630591,8.675,3.21,230,4905,4.593,0.682,0
65.6478424,4.412,2.49,456,5788,4.398,0.96,0
101.1326568,4.298,3.79,380,5783,4.488,0.939,0
76.4217472,8.066,2.87,442,6091,4.487,0.967,0
59.2841571,5.311,1.79,418,5575,4.558,0.834,0
55.8226539,5.493,2.21,379,5167,4.609,0.737,0
62.7845002,4.789,2.12,523,6273,4.364,1.139,0
91.5009237,4.848,1.85,315,5120,4.624,0.716,0
131.485081,5.167,2.45,364,6004,4.484,0.977,0
106.247547,13.668,1.99,397,5968,4.436,0.999,0
53.5991044,6.662,2.57,529,6319,4.447,1.032,0
104.3518976,3.586,1.44,371,5754,4.514,0.943,0
95.609845,7.374,2.47,449,6289,4.387,1.102,0
66.1849031,4.788,2.01,431,5893,4.539,0.866,0
85.7350285,7.457,3.14,448,6096,4.397,1.077,0
56.4932269,8.473,2.13,530,6412,4.44,1.04,0
110.97378,12.388,1.48,423,5831,4.267,1.238,0
78.7324395,5.108,4.35,578,6735,4.214,1.505,0
147.280875,7.329,1.84,311,5593,4.543,0.828,0
62.6822642,2.483,112.69,678,7051,4.135,1.574,0
50.5714537,3.63,2.73,408,5275,4.59,0.787,0
94.2887577,4.144,2.16,393,5799,4.449,0.901,0
86.828989,6.001,1.12,196,3724,4.838,0.414,0
57.3885599,3.382,1.95,452,5495,4.412,0.985,0
56.414742,7.869,2.46,549,6308,4.353,1.153,0
84.5733226,5.715,2.8,366,5418,4.543,0.888,0
53.3572551,6.177,3.04,476,5893,4.505,0.941,0
131.187711,7.548,2.55,249,4696,4.66,0.644,0
68.8861915,5.95,1.25,478,5995,4.348,1.011,0
57.293155,5.025,2.13,355,4806,4.564,0.729,0
64.001151,4.481,1.9,271,4299,4.728,0.511,0
51.1309704,5.995,2.41,542,6071,4.353,1.107,0
88.0712696,6.772,2.27,325,5126,4.606,0.751,0
66.5579057,10.399,1.66,513,6273,4.364,1.139,0
79.9203123,4.351,1.73,217,3813,4.767,0.477,0
175.605703,7.969,2.3,347,6208,4.462,1.009,0
119.681645,28.74,9381.83,351,5778,4.531,0.911,0
73.711634,9.877,1.57,547,6431,4.241,1.336,0
115.229503,15.776,3.2,632,6585,3.813,2.517,0
51.5738714,2.852,2.59,416,5377,4.581,0.814,0
115.6862258,4.625,3.02,375,6032,4.508,0.929,0
64.035738,8.605,2.5,411,5691,4.561,0.783,0
213.6089084,11.326,34.18,293,5945,4.548,0.859,0
170.8663519,16.9095,19.27,348,6102,4.44,1.023,0
88.5112563,7.4072,6.07,417,5579,4.317,1.06,0
197.5107678,11.2447,7.22,360,5988,4.255,1.236,0
195.6118744,23.225,11.21,467,5970,3.835,2.229,0
237.7872077,10.393,5.78,342,6400,4.358,1.123,0
110.7557326,6.751,12.58,448,6528,4.384,1.155,0
135.4977745,6.755,5.7,273,5114,4.637,0.682,0
126.4465454,16.736,4.69,325,5635,4.569,0.804,0
211.0338741,7.096,3.69,212,4628,4.631,0.661,0
165.3450738,3.336,3147.87,301,5594,4.52,0.812,0
97.4467732,7.247,3.47,283,4728,4.623,0.688,0
96.4561033,11.209,5.56,589,7030,4.143,1.666,0
87.9732136,14.69,2.7,384,5821,4.554,0.848,0
75.3772871,6.9,78.16,389,5587,4.552,0.856,0
213.257663,7.775,2.85,202,4476,4.649,0.637,0
58.0341086,5.536,1.96,392,5500,4.62,0.682,0
184.256405,11.283,2.36,408,6347,4.185,1.373,0
106.260935,6.561,1.72,303,4827,4.508,0.823,0
54.2812031,5.317,1.43,525,6086,4.389,1.111,0
109.6471842,6.248,2.46,340,5649,4.573,0.797,0
69.2004227,5.571,156.31,619,7092,4.265,1.449,0
174.639617,15.969,6.56,370,6299,4.401,1.167,0
234.635379,6.897,2.51,273,5735,4.544,0.831,0
253.355007,25.057,25.41,555,5177,3.216,5.949,0
56.5735997,3.988,2.19,317,4514,4.652,0.639,0
132.9968322,7.469,2.7,241,4530,4.644,0.657,0
205.38445,8.602,2.31,201,4400,4.645,0.631,0
112.645118,7.421,60.73,377,5897,4.489,0.992,0
76.613377,9.762,2.48,463,6170,4.416,1.021,0
79.2455988,5.326,3.91,404,5648,4.464,0.917,0
59.4970952,5.602,3.24,369,4817,4.499,0.833,0
505.463987,10.015,3.45,181,4817,4.499,0.833,0
136.205626,5.491,2.43,251,4650,4.607,0.688,0
159.388051,8.395,2.58,289,5418,4.576,0.812,0
103.427188,5.2,3.23,414,6194,4.457,1.02,0
75.8580337,5.051,2.71,281,4467,4.67,0.614,0
346.36642,14.94,1.57,314,6327,4.276,1.259,0
99.2530951,6.006,1.77,318,5129,4.562,0.754,0
119.0839741,2.781,66.8,241,4412,4.65,0.63,0
54.4092333,9.511,1.36,464,5883,4.53,0.892,0
175.328388,4.794,3.59,327,6008,4.499,0.93,0
82.6604944,4.303,3.34,233,3952,4.716,0.55,0
60.866168,4.42,1.56,251,3903,4.735,0.523,0
86.1150888,6.13,3.24,444,6167,4.444,1.064,0
161.236594,24.47,4.36,294,5514,4.569,0.826,0
77.919533,6.326,1.36,362,5120,4.478,0.853,0
174.732103,8.251,2.73,277,5463,4.594,0.759,0
75.37895684,7.71755,59.19,364,5412,4.595,0.769,0
161.20418,22.895,54.62,648,9302,4.226,1.856,0
94.2245418,29.181,33.62,597,6911,4.038,1.501,0
56.34811,8.688,1.16,606,5968,4.088,1.59,0
92.464806,15.492,1.76,491,5316,3.926,1.672,0
96.8172233,10.22,2.12,587,7095,4.134,1.523,0
81.4162941,12.1444,2.96,488,6499,4.394,1.095,0
214.7181473,19.122,11.65,393,5033,3.734,2.095,0
66.6505482,5.618,1.37,294,4427,4.639,0.622,0
