koi_period,koi_duration,koi_prad,koi_teq,koi_steff,koi_slogg,koi_srad,label
308.5471,18.464,2.36,298,6363,4.444,1.035,0
220.9292307,6.688,4.79,299,5893,4.483,0.941,0
138.9442,10.456,1.97,343,6049,4.552,0.845,0
364.758031,13.006,2.98,166,4386,4.629,0.63,0
178.140456,10.104,2.33,284,5592,4.584,0.782,0
70.7514489,6.079,85.89,441,5771,4.4,0.936,0
175.138819,10.666,2.94,361,6210,4.4,1.1,0
77.79068,5.285,1.78,473,6210,4.4,1.1,0
234.244257,12.929,3.14,335,6299,4.401,1.167,0
133.3036741,7.416,2.71,301,5269,4.543,0.801,0
125.4131177,2.2134,2.3,238,4366,4.624,0.639,0
357.058779,7.9,4.96,242,5754,4.534,0.905,0
168.811174,6.5,1.83,256,4893,4.542,0.761,0
215.959931,9.5,3.14,387,6532,4.255,1.344,0
163.692349,6.856,2.71,280,5334,4.585,0.796,0
169.133455,8.614,1.99,278,5380,4.588,0.779,0
225.262123,14.591,1.96,296,5984,4.508,0.892,0
126.557522,7.923,4.5,524,6501,4.054,1.854,0
87.140633,20.85,23.96,468,6517,4.432,1.051,0
124.828679,6.334,2.31,342,5835,4.554,0.847,0
214.886545,10.11,2.71,266,5375,4.541,0.876,0
101.1114976,8.13,1.47,201,3813,4.767,0.477,0
225.582809,11.181,2.65,312,6184,4.488,0.959,0
184.771853,9.706,2.17,251,5220,4.631,0.677,0
110.458419,12.365,1.84,414,6297,4.448,1.031,0
198.088774,8.121,2.74,266,5462,4.592,0.764,0
143.193434,10.5,3.79,380,6007,4.333,1.06,0
122.901388,16.086,2.89,340,5716,4.544,0.872,0
94.446285,8.185,24.25,611,5780,3.729,2.478,0
64.2737752,9.756,4.72,570,6362,4.238,1.378,0
94.176898,7.097,4.33,493,6935,4.409,1.096,0
153.979578,8.994,2.67,330,5858,4.502,0.903,0
66.6430747,2.431,3.15,589,6609,4.234,1.422,0
145.786506,4.681,2.03,353,6014,4.486,0.993,0
173.2578372,2.027,117.29,376,6392,4.399,1.162,0
56.6449279,15.079,1.19,550,6102,4.273,1.201,0
160.850816,9.611,2.35,356,6175,4.44,0.974,0
67.7125988,1.538,82.63,460,6309,4.517,0.847,0
160.4126929,4.424,3.51,271,5278,4.616,0.729,0
174.509835,7.098,1.91,187,4366,4.817,0.455,0
106.953557,6.897,2.63,394,6075,4.486,0.969,0
75.8781266,1.347,3.42,417,5579,4.413,0.972,0
170.994068,3.504,2.34,346,6263,4.489,0.953,0
66.373379,11.181,2.02,471,6139,4.463,0.976,0
122.363553,9.32,1.83,408,6003,4.321,1.144,0
386.370548,10.95,3.15,211,5303,4.571,0.828,0
71.7631693,21.096,4.45,665,5529,3.685,2.817,0
118.668104,15.238,1.79,299,5017,4.531,0.792,0
147.660217,6.163,1.47,164,3668,4.821,0.431,0
85.7565495,5.802,5.18,716,5447,3.453,4.001,0
196.435224,8.602,1.98,276,5536,4.566,0.816,0
79.332118,11.145,1.6,500,6384,4.33,1.15,0
358.818075,2.449,2.48,262,6056,4.47,0.918,0
284.725113,13.08,19.36,279,5802,4.414,0.957,0
154.673607,9.156,2.28,371,6338,4.449,1.002,0
359.05995,21.45,4.18,268,6256,4.493,0.932,0
58.7483786,3.372,1.7,425,5574,4.505,0.805,0
114.34219,13.001,2.05,428,6257,4.377,1.186,0
132.778041,5.624,10.38,357,5780,4.438,1,0
158.349944,6.909,3.2,409,6517,4.349,1.278,0
140.252515,6.651,1.73,257,4771,4.586,0.696,0
54.333867,10.157,1.33,513,5689,4.27,1.101,0
105.997113,3.771,1.98,373,6068,4.568,0.829,0
75.2120067,3.096,1.74,446,6122,4.487,0.964,0
207.247959,6.355,1.93,194,4243,4.632,0.629,0
91.956432,13.19,1.69,429,5918,4.349,1.018,0
122.746744,8.035,9357.19,349,5623,4.485,0.981,0
119.69218,11.24,1.08,410,5963,4.321,1.176,0
54.081153,6.472,1.65,436,5770,4.585,0.776,0
101.951829,5.989,1.36,428,6210,4.407,1.054,0
53.28572,6.455,1.32,537,6015,4.297,1.057,0
112.306839,5.63,1.56,260,4569,4.615,0.653,0
177.669112,8.769,2.2,246,4907,4.599,0.739,0
92.263714,9.862,1.96,457,6343,4.411,1.137,0
56.447048,7.006,1.31,515,5993,4.36,1.087,0
51.5676874,5.206,1.3,433,5285,4.467,0.876,0
82.401233,6.38,2.35,463,6195,4.407,1.124,0
115.238747,5.373,2.07,353,5817,4.544,0.87,0
147.386541,9.744,3.07,356,6046,4.478,1.007,0
63.092904,6.95,3.06,573,6622,4.331,1.325,0
50.8808562,6.151,1.46,418,5415,4.556,0.728,0
420.929608,17.384,97.31,292,6462,4.322,1.177,0
59.4038121,9.621,1.61,570,6373,4.256,1.209,0
65.751633,7.25,1.84,455,6088,4.511,0.913,0
359.02674,14.21,6.63,181,4596,4.59,0.696,0
293.5052772,3.4532,111.56,245,5561,4.561,0.854,0
73.3378513,9.026,93.7,620,7216,4.254,1.44,0
282.5363177,10.3053,113.93,360,6401,4.175,1.41,0
155.045322,10.814,24518.8,605,6910,3.831,2.737,0
180.4117913,3.272,8.3,329,6032,4.485,0.973,0
623.0048527,23.5547,67.57,232,5695,4.277,1.246,0
287.378949,18.886,5.4,253,5645,4.526,0.838,0
100.345386,7.929,1.56,354,5313,4.441,0.9,0
276.88125,3.769,6933.48,239,5511,4.597,0.758,0
78.60435452,4.6607,35.74,438,5938,4.427,0.985,0
491.08027,7.42,1.86,241,5931,4.396,0.997,0
230.180609,13.353,6.39,313,6085,4.439,1.007,0
535.93723,11.85,1.83,227,6014,4.494,0.958,0
146.943366,14.482,2.8,425,6434,4.266,1.236,0
171.030621,10.84,2.39,358,6054,4.363,1.074,0
550.859839,14.592,1.98,240,6241,4.45,1.031,0
273.6858196,8.4085,36.49,299,6126,4.414,0.976,0
220.719361,8.056,2.2,235,5139,4.627,0.698,0
281.59155,5.604,7.55,225,5314,4.624,0.719,0
103.722779,6.129,1.54,359,5721,4.537,0.841,0
389.311179,4.964,6.42,245,5731,4.44,0.958,0
200.7997776,7.6521,48.6,303,5896,4.518,0.916,0
396.042616,18.173,92.08,318,5328,3.863,1.926,0
200.2371814,23.75,11.62,325,6108,4.471,0.997,0
265.74292,20.569,2.95,375,6543,4.203,1.48,0
137.396511,18.46,2.9,517,5425,3.704,2.655,0
297.71402,13.413,45.69,706,4916,2.572,10.801,0
472.2266389,4.9123,48.1,217,5763,4.55,0.848,0
76.378033,4.952,7.24,241,3877,4.673,0.586,0
55.2490054,5.16369,60.35,496,6063,4.476,1.012,0
124.885607,8.601,1.74,435,6103,4.209,1.234,0
237.819766,10.326,2.78,326,6202,4.395,1.11,0
74.624269,8.85,1.91,448,6187,4.499,0.937,0
509.997402,8.481,2.62,182,5037,4.54,0.756,0
56.6468656,4.505,1.94,378,5025,4.561,0.785,0
448.303558,12.713,1.66,232,6070,4.546,0.812,0
351.2879001,11.2584,40.56,252,5911,4.519,0.914,0
280.1605704,2.883,672.47,236,5377,4.583,0.797,0
519.7981481,14.9663,46.12,250,6254,4.418,1.064,0
100.3036973,10.6362,82.25,421,6060,4.397,1.046,0
209.0630238,9.91993,56.57,331,6131,4.412,1.033,0
70.33588472,4.65859,39.48,529,6082,4.215,1.306,0
295.958074,4.348,3.83,349,5364,3.858,1.769,0
120.939411,8.805,2.59,333,5456,4.477,0.843,0
397.395705,6.0935,45.99,244,5753,4.448,0.949,0
186.404271,10.46,1.06,336,6351,4.513,0.921,0
374.876239,11.328,4.92,282,5636,4.218,1.354,0
51.510703,4.66,3.27,603,5053,3.824,1.907,0
469.63111,13.556,3.28,202,5484,4.579,0.775,0
116.451879,16.196,3.17,306,5197,4.548,0.736,0
264.4655369,6.3806,4.41,433,6543,3.972,2.04,0
83.500613,14.45,1.69,343,5141,4.526,0.773,0
54.695713,5.467,2.12,405,5299,4.535,0.757,0
140.884708,10.035,1.21,366,6200,4.488,0.958,0
425.47785,17.848,3.22,248,5977,4.473,1.022,0
78.4285969,3.571,55.71,425,5780,4.438,1,0
61.224904,3.797,2.91,526,6362,4.408,1.144,0
65.3558881,2.165,2.61,337,4703,4.55,0.764,0
70.51623323,4.10291,56.55,390,5511,4.531,0.789,0
365.620697,32.263,12.75,215,5273,4.531,0.768,0
178.26391,4.826,3.32,252,4972,4.585,0.777,0
215.737102,7.221,9.68,231,4889,4.574,0.724,0
525.757097,4.915,1.84,174,5192,4.638,0.624,0
113.083949,9.761,1.37,475,6522,4.252,1.271,0
440.160997,11.098,3.28,260,6277,4.435,0.987,0
57.7746338,5.512,1.85,520,6224,4.409,1.083,0
199.06678,13.112,1.19,279,5458,4.498,0.819,0
303.226376,1.802,3.66,274,5952,4.469,0.955,0
240.571886,11.15,2.93,302,6146,4.497,0.943,0
217.792092,3.545,3.31,284,5821,4.554,0.848,0
259.33683,15.979,1.7,281,5906,4.467,0.85,0
287.336725,13.006,2.21,289,5568,4.272,1.123,0
374.41813,17.9,2.42,280,6195,4.407,1.124,0
58.669218,3.712,1.28,450,5548,4.433,0.986,0
466.003777,10.67,5.22,223,5830,4.54,0.876,0
64.71315981,5.64553,64.8,482,6175,4.44,0.974,0
62.7356532,10.6831,89.88,590,6211,4.127,1.44,0
265.2996043,8.9201,32.76,270,5870,4.545,0.867,0
265.2996628,4.537,7.19,270,5870,4.545,0.867,0
265.299876,8.816,5746.71,296,6108,4.471,0.997,0
265.311993,3.553,3.55,296,6108,4.471,0.997,0
282.9656983,21.5699,72.7,280,5999,4.494,0.959,0
453.543999,17.145,3.71,270,6109,4.312,1.179,0
122.8056263,1.93,1.99,418,6109,4.312,1.179,0
73.91781367,7.0594,50.14,484,6300,4.404,1.057,0
567.71329,12.85,3.28,325,6248,3.924,1.996,0
87.87827029,12.8226,55.54,378,5782,4.564,0.822,0
52.883755,7.95,67.44,559,6475,4.405,1.092,0
204.268012,38.04,11.62,236,4907,4.582,0.727,0
50.271712,6.027,3.16,600,6517,4.349,1.278,0
67.41957167,7.6438,49.16,469,6071,4.425,0.962,0
569.45154,13.15,1.9,225,6117,4.496,0.947,0
71.008017,5.395,1.11,419,5847,4.526,0.849,0
76.4533225,5.2683,25.94,291,4831,4.713,0.54,0
61.42252288,3.76794,40.92,325,4858,4.688,0.612,0
566.28176,20.39,2.79,203,5829,4.575,0.802,0
383.61248,12.263,2.3,248,6011,4.522,0.902,0
61.25956798,12.2021,55.1,447,5912,4.532,0.889,0
374.318792,5.96,243.21,241,5997,4.572,0.815,0
521.10826,18.36,1.5,231,5942,4.432,0.947,0
631.632,16.13,1.56,201,5689,4.493,0.894,0
252.1642984,23.976,37.95,243,5427,4.596,0.751,0
73.89416307,9.49703,39.5,392,5442,4.469,0.841,0
63.68194727,12.6029,71.65,486,5979,4.386,1.054,0
91.649983,10.294,2.27,568,6705,4.145,1.608,0
501.90703,12.43,1.83,254,6316,4.413,1.036,0
225.66716,16.6,1.94,331,6363,4.444,1.035,0
541.740761,12.488,3.52,247,6363,4.444,1.035,0
611.09299,15.22,1.53,215,6032,4.508,0.929,0
486.77832,15.29,9.3,409,5039,3.295,4.95,0
129.839927,14.324,1.53,385,6133,4.427,1.032,0
58.64379,24.44,1.05,437,5833,4.537,0.775,0
345.1846996,6.5509,43.41,257,5712,4.424,0.971,0
74.98528891,6.23826,49.37,425,5955,4.52,0.91,0
410.88527,24.1,200346,774,5015,2.34,18.489,0
74.371666,12.59,2.39,767,6865,3.742,2.211,0
53.22042183,17.717,29.45,528,5830,4.27,1.077,0
76.01814341,13.4864,63.78,652,6703,4.018,1.892,0
439.21978,9.392,1.81,266,6553,4.479,0.962,0
485.52409,11.04,6149.09,191,5227,4.584,0.8,0
359.534371,24.205,64333.8,491,5087,3.183,5.899,0
534.86668,8.19,4.3,328,6668,4.074,1.791,0
498.27269,8.92,2.12,214,5618,4.514,0.932,0
63.52020564,17.1728,29.98,520,5066,3.974,1.659,0
383.85362,9.76,2.78,314,6675,4.341,1.293,0
455.6333,13.304,2.96,228,5883,4.53,0.892,0
548.08441,17.66,2.35,222,5780,4.438,1,0
281.502787,56.77,455.14,672,4795,2.634,9.57,0
552.8295879,16.1525,55.49,229,5956,4.403,0.929,0
533.6593,12.81,1.92,205,5695,4.556,0.839,0
75.906736,11.64,0.63,507,6140,4.248,1.206,0
321.00742,13.01,3.7,351,5258,3.771,2.004,0
70.37627256,6.44453,41.25,375,5463,4.594,0.759,0
129.220949,6.63,1.6,290,4989,4.522,0.789,0
53.64707263,19.9654,120.65,704,5268,3.611,2.497,0
593.19521,25.65,1.63,234,6103,4.391,1.03,0
384.843022,10.367,1.13,220,5578,4.578,0.794,0
502.20642,9.39,2.18,212,6018,4.615,0.733,0
279.012698,25.35,7218.97,322,6338,4.357,1.143,0
62.519211,2.523,1.9,520,6343,4.411,1.137,0
97.991193,4.834,1.3,466,6484,4.377,1.173,0
64.1983721,0.934,1.74,506,6088,4.329,1.077,0
82.784677,8.485,1.53,450,5833,4.292,1.047,0
441.17369,14.82,2.27,217,5610,4.551,0.858,0
50.44029716,12.1792,39.69,597,6237,4.241,1.269,0
407.14656,23.26,1.18,272,5845,4.282,1.198,0
487.83894,32.77,3.94,298,5421,3.882,1.877,0
80.70602378,6.9506,16.48,428,6053,4.494,0.949,0
542.52829,11.06,1.07,266,6099,4.204,1.212,0
317.058383,9.875,1.53,221,5370,4.599,0.73,0
299.70688,15.39,1.15,237,5606,4.597,0.76,0
581.0723,15.81,161858,639,5026,2.504,16.891,0
134.413808,13.907,1.69,391,6013,4.37,1.187,0
659.34575,18.01,3.8,325,6923,4.049,1.92,0
58.28810808,21.6347,42.86,462,5463,4.353,1.044,0
50.46702735,8.97296,44.64,523,6137,4.448,1.012,0
198.11309,15.59,1.09,399,6163,4.144,1.486,0
377.502629,12.124,2.37,266,6137,4.46,1.018,0
50.0122,3.426,1.2,432,5357,4.503,0.814,0
323.28505,25.09,1.86,305,6257,4.342,1.136,0
65.4317317,12.259,59.14,490,6201,4.431,1.04,0
392.50115,9.88,1.9,225,5128,4.388,0.988,0
60.2973933,14.2525,64.2,481,5995,4.434,0.977,0
498.68845,17.88,2.44,246,6184,4.448,1.038,0
563.94854,15.631,2.55,209,5853,4.544,0.868,0
374.51648,6.088,73.1,220,5714,4.627,0.711,0
374.514471,6.629,139.55,295,6446,4.381,1.155,0
482.62011,12.86,1.98,263,6315,4.389,1.095,0
451.86579,13.47,1.85,464,9024,4.154,2.005,0
491.52571,12.43,1.43,159,4541,4.608,0.669,0
608.20572,13.63,1.46,143,4486,4.642,0.646,0
480.03759,16.25,1.14,109,3622,4.826,0.43,0
366.084069,11.253,2.19,257,5941,4.464,0.945,0
439.1076969,26.2259,24.7,221,5810,4.567,0.811,0
414.45008,19.15,7.01,364,7037,4.136,1.683,0
328.32211,13.53,1.3,193,4906,4.648,0.668,0
381.97977,15.7,1.55,132,3761,4.724,0.526,0
67.412998,9.1,1.57,572,6525,4.248,1.359,0
293.70696,11.03,6140.44,274,6054,4.508,0.893,0
342.5539898,73.9041,829.41,738,4857,2.422,14.219,0
362.747593,16.45,2.51,384,6176,3.885,2.16,0
589.74851,12.74,2.03,217,6003,4.507,0.932,0
235.2976173,87.013,82.92,585,4894,2.968,5.568,0
677.35794,9.698,7.12,388,6335,3.593,3.523,0
466.08101,23.69,2.13,305,6098,4.097,1.59,0
